report_date,product_code,product_name,product_series,product_type,channel,risk_level,open_type,holding_period_days,inception_date,running_days,product_scale_bn,scale_wow_bn,scale_mom_bn,latest_nav,daily_nav_change_bp,since_inception_annual_return,return_1m,return_3m,return_6m,return_1y,return_ytd,max_drawdown,volatility,sharpe,benchmark_lower,benchmark_upper,benchmark_status,evidence_id
2025-01-31,WP0087,悦享固收现金管理样例087,悦享固收,现金管理,厦门银行,R1,14天,14,2022-07-29,917,23.2051,0.0,0.0,1.025505,-0.49,0.024186,0.001371,0.00408,0.011322,0.022305,0.00177,-0.000527,0.003343,1.252201,0.0072,0.0288,in_range,ev_snapshot_WP0087_20250131
2025-01-31,WP0088,封闭精选封闭式样例088,封闭精选,封闭式,邮惠万家,R4,21天,21,2022-01-28,1099,0.6245,0.0,0.0,0.978511,-0.67,-0.023536,-0.017312,-0.001128,0.008666,-0.021745,-0.021253,-0.040308,0.049006,-0.888378,0.0323,0.0477,below_lower,ev_snapshot_WP0088_20250131
2025-01-31,WP0089,封闭精选最短持有期型样例089,多元配置,最短持有期型,个金,R3,30天,30,2024-03-01,336,3.3197,0.0,0.0,1.059714,4.9,0.066758,0.009961,0.014145,0.034738,0.061469,0.00667,-0.010151,0.026509,1.7639,0.0209,0.0511,above_upper,ev_snapshot_WP0089_20250131
2025-01-31,WP0090,现金优选日开型样例090,全球配置,日开型,私银,R2,60天,60,2023-04-28,644,18.7615,0.0,0.0,1.031039,1.02,0.028828,0.00217,0.008027,0.017038,0.026582,0.004209,-0.000856,0.003905,2.260539,0.0049,0.0391,in_range,ev_snapshot_WP0090_20250131
2025-01-31,WP0091,多元配置纯固收样例091,全球配置,纯固收,对公,R2,90天,90,2023-08-04,546,33.7219,0.0,0.0,1.044111,-4.71,0.045545,-0.010757,0.00866,0.027484,0.041969,-0.00097,-0.010757,0.01809,1.41212,0.0162,0.0458,in_range,ev_snapshot_WP0091_20250131
2025-01-31,WP0092,封闭精选固收增强样例092,封闭精选,固收增强,直销,R2,120天,120,2022-12-23,770,4.3406,0.0,0.0,1.095572,11.85,0.101442,0.003289,0.034695,0.041721,0.093286,0.00737,-0.031663,0.052046,1.564806,0.0242,0.0598,above_upper,ev_snapshot_WP0092_20250131
2025-01-31,WP0093,悦享固收多资产样例093,封闭精选,多资产,百信,R3,180天,180,2022-11-25,798,19.3838,0.0,0.0,1.036559,-0.35,0.037218,0.003582,-0.000218,0.032701,0.034306,-0.016058,-0.058389,0.076052,0.226393,0.039,0.065,below_lower,ev_snapshot_WP0093_20250131
2025-01-31,WP0094,悦享固收混合类样例094,悦享固收,混合类,交行,R4,270天,270,2024-02-02,364,7.3276,0.0,0.0,0.926383,-16.1,-0.076708,0.002643,0.007998,-0.03946,-0.071022,-0.015244,-0.113574,0.093052,-1.039287,0.0456,0.0644,below_lower,ev_snapshot_WP0094_20250131
2025-01-31,WP0095,稳健添利QDII样例095,全球配置,QDII,厦门银行,R3,360天,360,2022-03-11,1057,10.6461,0.0,0.0,1.15401,-48.71,0.17201,-0.069254,-0.007026,-0.050461,0.157788,-0.081896,-0.102386,0.119646,1.270504,0.0425,0.0735,above_upper,ev_snapshot_WP0095_20250131
2025-01-31,WP0096,悦享固收现金管理样例096,稳健添利,现金管理,邮惠万家,R1,1年封闭,365,2022-06-03,973,9.4503,0.0,0.0,1.010515,-0.61,0.016318,-7.4e-05,0.002498,0.006704,0.015053,0.000891,-0.00089,0.003258,-1.130058,0.0056,0.0304,in_range,ev_snapshot_WP0096_20250131
2025-02-07,WP0001,现金优选纯固收样例001,多元配置,纯固收,个金,R2,日开,1,2024-02-16,357,7.8525,0.1107,0.0,1.023267,2.32,0.028958,0.000375,-0.004916,0.007139,0.027265,-0.004724,-0.01201,0.016175,0.553855,0.0183,0.0437,in_range,ev_snapshot_WP0001_20250207
2025-02-07,WP0002,封闭精选固收增强样例002,多元配置,固收增强,私银,R2,7天,7,2022-05-27,987,3.7495,-0.0451,0.0,1.103041,20.79,0.105263,0.022948,0.014354,0.073348,0.098899,0.014691,-0.031697,0.04934,1.728057,0.0253,0.0587,above_upper,ev_snapshot_WP0002_20250207
2025-02-07,WP0003,持有期增强多资产样例003,持有期增强,多资产,对公,R4,14天,14,2023-01-27,742,17.6232,0.0762,0.0,1.029175,9.2,0.032829,0.005857,-0.00951,0.015552,0.030906,-0.012036,-0.033642,0.080608,0.15915,0.0397,0.0643,below_lower,ev_snapshot_WP0003_20250207
2025-02-07,WP0004,悦享固收混合类样例004,现金优选,混合类,直销,R3,21天,21,2023-05-12,637,17.0201,-0.1095,0.0,1.086837,41.7,0.087268,0.051119,0.046858,0.07886,0.082033,0.014796,-0.050842,0.101779,0.660924,0.0411,0.0689,above_upper,ev_snapshot_WP0004_20250207
2025-02-07,WP0005,全球配置QDII样例005,现金优选,QDII,百信,R5,30天,30,2022-06-03,980,16.0312,-0.2607,0.0,1.071822,-37.88,0.071108,-0.025786,-0.00903,0.04041,0.066872,0.010161,-0.099794,0.109335,0.467447,0.0413,0.0747,in_range,ev_snapshot_WP0005_20250207
2025-02-07,WP0006,稳健添利现金管理样例006,封闭精选,现金管理,交行,R1,60天,60,2022-01-21,1113,33.136,0.0073,0.0,1.017516,-2.0,0.014308,-0.000839,0.003146,0.006936,0.013477,-0.00048,-0.001517,0.003915,-1.453689,0.0075,0.0285,in_range,ev_snapshot_WP0006_20250207
2025-02-07,WP0007,封闭精选封闭式样例007,悦享固收,封闭式,厦门银行,R4,90天,90,2022-11-25,805,22.076,0.2367,0.0,0.964955,-14.8,-0.03699,0.001628,-0.022241,0.001636,-0.034893,-0.013305,-0.053072,0.064369,-0.885365,0.0235,0.0565,below_lower,ev_snapshot_WP0007_20250207
2025-02-07,WP0008,全球配置最短持有期型样例008,全球配置,最短持有期型,邮惠万家,R2,120天,120,2022-10-07,854,11.3369,-0.0204,0.0,1.008044,2.3,0.011543,-0.010306,-0.001478,0.003231,0.010873,-0.007227,-0.014258,0.025764,-0.328254,0.0195,0.0525,below_lower,ev_snapshot_WP0008_20250207
2025-02-07,WP0009,封闭精选日开型样例009,持有期增强,日开型,个金,R2,180天,180,2022-06-03,980,16.2475,0.0871,0.0,1.011492,-2.33,0.016891,0.000349,0.004562,0.002444,0.015909,0.004446,-0.006563,0.008071,-0.385164,0.0042,0.0398,in_range,ev_snapshot_WP0009_20250207
2025-02-07,WP0010,稳健添利纯固收样例010,悦享固收,纯固收,私银,R2,270天,270,2023-12-15,420,25.7418,-0.0865,0.0,1.053988,5.47,0.060545,0.009477,0.011328,0.01869,0.056955,0.018031,-0.00857,0.017731,2.286636,0.0226,0.0394,above_upper,ev_snapshot_WP0010_20250207
2025-02-07,WP0011,多元配置固收增强样例011,悦享固收,固收增强,对公,R2,360天,360,2022-03-25,1050,21.4262,-0.0296,0.0,1.006556,-4.17,0.003895,-0.004291,0.002315,0.006217,0.003669,-0.016056,-0.020093,0.037215,-0.432773,0.0249,0.0591,below_lower,ev_snapshot_WP0011_20250207
2025-02-07,WP0012,悦享固收多资产样例012,封闭精选,多资产,直销,R3,1年封闭,365,2023-07-07,581,0.9718,0.073,0.0,1.06504,-24.23,0.064205,-0.029773,0.006322,0.073891,0.060391,-0.016474,-0.051445,0.066324,0.666505,0.0401,0.0639,above_upper,ev_snapshot_WP0012_20250207
2025-02-07,WP0013,悦享固收混合类样例013,持有期增强,混合类,百信,R4,日开,1,2022-10-28,833,6.8574,0.2372,0.0,0.998907,1.29,-0.00379,0.009425,-0.046522,0.050255,-0.003572,-0.015596,-0.069633,0.100605,-0.236474,0.0416,0.0684,below_lower,ev_snapshot_WP0013_20250207
2025-02-07,WP0014,持有期增强QDII样例014,封闭精选,QDII,交行,R4,7天,7,2024-04-12,301,12.1903,-0.01,0.0,1.008901,-4.77,0.007707,0.013359,0.095477,0.038206,0.007261,0.020496,-0.180255,0.151834,-0.08096,0.0497,0.0663,below_lower,ev_snapshot_WP0014_20250207
2025-02-07,WP0015,封闭精选现金管理样例015,多元配置,现金管理,厦门银行,R1,14天,14,2023-01-13,756,32.3448,0.0426,0.0,1.014056,1.99,0.010693,4e-05,0.003884,0.00266,0.010073,0.002015,-0.001998,0.004211,-2.210009,0.0046,0.0314,in_range,ev_snapshot_WP0015_20250207
2025-02-07,WP0016,稳健添利封闭式样例016,多元配置,封闭式,邮惠万家,R3,21天,21,2022-07-08,945,9.7313,0.2008,0.0,1.064401,-7.72,0.074081,0.010823,0.006495,0.015376,0.069662,0.017146,-0.046352,0.06273,0.862116,0.0231,0.0569,above_upper,ev_snapshot_WP0016_20250207
2025-02-07,WP0017,悦享固收最短持有期型样例017,悦享固收,最短持有期型,个金,R3,30天,30,2023-03-10,700,6.2055,-0.0535,0.0,1.000617,3.21,0.000153,-0.000761,0.000805,0.003995,0.000144,0.000979,-0.0315,0.028688,-0.691839,0.0288,0.0432,below_lower,ev_snapshot_WP0017_20250207
2025-02-07,WP0018,多元配置日开型样例018,封闭精选,日开型,私银,R2,60天,60,2022-02-11,1092,5.2023,-0.2865,0.0,1.014924,-0.51,0.019963,0.001177,0.005462,0.011347,0.018801,0.002499,-0.001213,0.005325,-0.006948,0.0054,0.0386,in_range,ev_snapshot_WP0018_20250207
2025-02-07,WP0019,封闭精选纯固收样例019,悦享固收,纯固收,对公,R2,90天,90,2024-03-22,322,31.6602,0.0915,0.0,1.038726,-1.88,0.038842,0.006298,0.01016,0.022094,0.036561,0.006642,-0.004192,0.01717,1.0974,0.0219,0.0401,in_range,ev_snapshot_WP0019_20250207
2025-02-07,WP0020,现金优选固收增强样例020,全球配置,固收增强,直销,R2,120天,120,2023-03-03,707,19.1973,0.1313,0.0,0.998307,-3.48,-0.001121,-0.011797,-0.013855,-0.019446,-0.001057,-0.030951,-0.033271,0.054039,-0.390853,0.0264,0.0576,below_lower,ev_snapshot_WP0020_20250207
2025-02-07,WP0021,封闭精选多资产样例021,稳健添利,多资产,百信,R3,180天,180,2022-08-12,910,11.856,0.054,0.0,1.028273,-19.34,0.032253,-0.017409,-0.010037,0.008945,0.030365,-0.013196,-0.040113,0.077023,0.159087,0.0346,0.0694,below_lower,ev_snapshot_WP0021_20250207
2025-02-07,WP0022,封闭精选混合类样例022,稳健添利,混合类,交行,R3,270天,270,2023-11-17,448,1.5186,-0.0451,0.0,0.952098,-19.76,-0.051717,-0.027048,0.009796,-0.006158,-0.048808,-0.027916,-0.093058,0.087074,-0.823632,0.0454,0.0646,below_lower,ev_snapshot_WP0022_20250207
2025-02-07,WP0023,多元配置QDII样例023,全球配置,QDII,厦门银行,R3,360天,360,2024-02-09,364,7.3537,0.0018,0.0,0.793172,1.42,-0.219721,-0.037806,-0.101166,-0.145898,-0.208472,-0.103391,-0.210356,0.121025,-1.980753,0.0472,0.0688,below_lower,ev_snapshot_WP0023_20250207
2025-02-07,WP0024,持有期增强现金管理样例024,多元配置,现金管理,邮惠万家,R1,1年封闭,365,2022-09-02,889,18.4165,-0.0588,0.0,1.014846,1.26,0.019536,0.002068,0.005775,0.009852,0.018398,0.002759,-0.001603,0.00509,-0.091245,0.0013,0.0347,in_range,ev_snapshot_WP0024_20250207
2025-02-07,WP0025,全球配置封闭式样例025,现金优选,封闭式,个金,R2,日开,1,2022-11-18,812,11.1923,-0.0639,0.0,0.960356,-7.22,-0.045341,0.000884,-0.02963,-0.015639,-0.042782,-0.027323,-0.049802,0.05144,-1.270236,0.0272,0.0528,below_lower,ev_snapshot_WP0025_20250207
2025-02-07,WP0026,现金优选最短持有期型样例026,多元配置,最短持有期型,私银,R3,7天,7,2023-05-05,644,14.848,-0.1315,0.0,1.019911,-8.06,0.016499,-0.001336,0.00569,0.014509,0.01554,-0.000151,-0.01636,0.026887,-0.1302,0.0225,0.0495,below_lower,ev_snapshot_WP0026_20250207
2025-02-07,WP0027,多元配置日开型样例027,稳健添利,日开型,对公,R1,14天,14,2023-04-21,658,1.8504,0.0051,0.0,1.010753,-5.77,0.01541,-0.003586,-0.001923,0.006635,0.014515,-0.003631,-0.004404,0.008033,-0.571331,0.0048,0.0392,in_range,ev_snapshot_WP0027_20250207
2025-02-07,WP0028,悦享固收纯固收样例028,封闭精选,纯固收,直销,R2,21天,21,2022-08-12,910,3.774,0.0282,0.0,1.03612,-6.31,0.036621,-0.00226,0.009622,0.031455,0.034472,0.002174,-0.011209,0.020859,0.79682,0.017,0.045,in_range,ev_snapshot_WP0028_20250207
2025-02-07,WP0029,多元配置固收增强样例029,悦享固收,固收增强,百信,R3,30天,30,2023-05-19,630,6.6716,0.0114,0.0,1.054764,18.99,0.056784,0.003922,0.051607,0.06077,0.053422,0.004519,-0.017865,0.038285,0.960779,0.0307,0.0533,above_upper,ev_snapshot_WP0029_20250207
2025-02-07,WP0030,持有期增强多资产样例030,持有期增强,多资产,交行,R3,60天,60,2024-03-01,343,12.0813,-0.0214,0.0,1.027319,9.95,0.027326,0.026399,-0.001219,-0.009134,0.025729,-0.007385,-0.078742,0.092514,0.079185,0.0425,0.0615,below_lower,ev_snapshot_WP0030_20250207
2025-02-07,WP0031,多元配置混合类样例031,悦享固收,混合类,厦门银行,R3,90天,90,2022-01-14,1120,6.8802,-0.0397,0.0,0.846611,-18.86,-0.159175,-0.012127,-0.007235,-0.019167,-0.150722,-0.019924,-0.151846,0.094397,-1.898092,0.0436,0.0664,below_lower,ev_snapshot_WP0031_20250207
2025-02-07,WP0032,封闭精选QDII样例032,多元配置,QDII,邮惠万家,R4,120天,120,2023-10-20,476,12.1866,-0.1077,0.0,0.984912,-37.01,-0.01367,-0.049856,-0.109631,-0.082547,-0.012887,-0.073493,-0.125097,0.152382,-0.22096,0.0506,0.0654,below_lower,ev_snapshot_WP0032_20250207
2025-02-07,WP0033,持有期增强现金管理样例033,封闭精选,现金管理,个金,R1,180天,180,2022-07-08,945,21.4009,0.0236,0.0,1.027112,0.96,0.023717,0.0007,0.00547,0.011385,0.022334,0.003002,-0.001478,0.004125,0.901158,0.0035,0.0325,in_range,ev_snapshot_WP0033_20250207
2025-02-07,WP0034,现金优选封闭式样例034,持有期增强,封闭式,私银,R2,270天,270,2022-03-04,1071,1.0216,0.0934,0.0,1.055064,10.71,0.061357,0.001429,0.008991,0.01852,0.057717,-0.002405,-0.022754,0.046122,0.896677,0.0334,0.0466,above_upper,ev_snapshot_WP0034_20250207
2025-02-07,WP0035,现金优选最短持有期型样例035,全球配置,最短持有期型,对公,R3,360天,360,2022-12-30,770,4.3006,0.0845,0.0,1.052426,-8.41,0.057162,0.006143,0.038289,0.025941,0.053777,0.023993,-0.019486,0.03733,0.995496,0.0189,0.0531,above_upper,ev_snapshot_WP0035_20250207
2025-02-07,WP0036,封闭精选日开型样例036,稳健添利,日开型,直销,R2,1年封闭,365,2022-04-22,1022,10.4249,-0.0717,0.0,1.009594,3.05,0.013192,0.001442,0.00467,0.008153,0.012426,0.001602,-0.001946,0.004857,-1.401928,0.0092,0.0348,in_range,ev_snapshot_WP0036_20250207
2025-02-07,WP0037,多元配置纯固收样例037,全球配置,纯固收,百信,R2,日开,1,2023-04-07,672,7.5057,0.2261,0.0,1.025699,0.19,0.021924,0.005184,0.003332,-0.002412,0.020646,0.015192,-0.023673,0.02044,0.094107,0.0157,0.0463,in_range,ev_snapshot_WP0037_20250207
2025-02-07,WP0038,持有期增强固收增强样例038,封闭精选,固收增强,交行,R2,7天,7,2023-06-02,616,17.4021,0.0232,0.0,0.976992,-1.76,-0.023085,-0.019135,-0.037895,-0.026502,-0.021768,-0.028465,-0.050469,0.045951,-0.937622,0.0252,0.0588,below_lower,ev_snapshot_WP0038_20250207
2025-02-07,WP0039,多元配置多资产样例039,全球配置,多资产,厦门银行,R3,14天,14,2023-03-17,693,6.8984,-0.127,0.0,1.021507,22.77,0.022864,0.018126,0.033096,0.002969,0.02153,0.037137,-0.072579,0.071922,0.039816,0.037,0.067,below_lower,ev_snapshot_WP0039_20250207
2025-02-07,WP0040,现金优选混合类样例040,封闭精选,混合类,邮惠万家,R4,21天,21,2024-03-29,315,14.2784,0.0289,0.0,1.015277,-21.67,0.014428,0.009801,0.047668,0.040313,0.01359,0.034309,-0.096398,0.087147,-0.063933,0.0462,0.0638,below_lower,ev_snapshot_WP0040_20250207
2025-02-07,WP0041,封闭精选QDII样例041,现金优选,QDII,个金,R4,30天,30,2024-03-08,336,13.2993,-0.1295,0.0,0.969635,62.67,-0.031672,0.006298,-0.052625,0.020632,-0.029872,-0.033016,-0.147174,0.169367,-0.305087,0.0491,0.0669,below_lower,ev_snapshot_WP0041_20250207
2025-02-07,WP0042,持有期增强现金管理样例042,现金优选,现金管理,私银,R1,60天,60,2022-04-29,1015,29.5001,0.0102,0.0,1.008077,2.7,0.008509,0.001674,0.002372,0.003977,0.008017,0.001951,-0.001565,0.003557,-3.230189,0.0108,0.0252,below_lower,ev_snapshot_WP0042_20250207
2025-02-07,WP0043,稳健添利封闭式样例043,多元配置,封闭式,对公,R4,90天,90,2022-03-11,1064,4.3106,-0.0108,0.0,1.038644,-49.68,0.037871,-0.020312,-0.004447,0.017977,0.035648,-0.00711,-0.033454,0.055774,0.320422,0.0333,0.0467,in_range,ev_snapshot_WP0043_20250207
2025-02-07,WP0044,持有期增强最短持有期型样例044,稳健添利,最短持有期型,直销,R3,120天,120,2023-07-07,581,21.7028,-0.0886,0.0,1.024772,-0.15,0.028468,0.011492,0.020208,0.021879,0.026804,0.012438,-0.026734,0.027485,0.308108,0.0289,0.0431,below_lower,ev_snapshot_WP0044_20250207
2025-02-07,WP0045,持有期增强日开型样例045,现金优选,日开型,百信,R2,180天,180,2022-07-22,931,20.1527,0.2177,0.0,1.013401,1.96,0.014928,0.001355,0.006131,0.003401,0.014061,0.000186,-0.004817,0.008759,-0.579018,0.0115,0.0325,in_range,ev_snapshot_WP0045_20250207
2025-02-07,WP0046,全球配置纯固收样例046,悦享固收,纯固收,交行,R2,270天,270,2022-12-02,798,24.0748,-0.0136,0.0,1.041673,1.55,0.047052,0.005743,0.014776,0.03647,0.044278,0.009689,-0.010785,0.019118,1.415036,0.0189,0.0431,above_upper,ev_snapshot_WP0046_20250207
2025-02-07,WP0047,持有期增强固收增强样例047,多元配置,固收增强,厦门银行,R3,360天,360,2023-03-17,693,8.7788,-0.1071,0.0,0.941925,-2.52,-0.060104,-0.016188,-0.023297,-0.046857,-0.056737,-0.013409,-0.071527,0.05539,-1.446179,0.029,0.055,below_lower,ev_snapshot_WP0047_20250207
2025-02-07,WP0048,全球配置多资产样例048,全球配置,多资产,邮惠万家,R4,1年封闭,365,2023-02-24,714,15.653,-0.2858,0.0,1.046507,29.63,0.052555,0.027117,0.030448,0.018594,0.04945,-0.001808,-0.066505,0.108098,0.301166,0.0397,0.0643,in_range,ev_snapshot_WP0048_20250207
2025-02-07,WP0049,多元配置混合类样例049,悦享固收,混合类,个金,R3,日开,1,2023-04-14,665,14.7104,0.0891,0.0,0.998148,17.76,-0.003009,0.003279,-0.016015,-0.003065,-0.002835,-0.016318,-0.139261,0.11089,-0.20749,0.0391,0.0709,below_lower,ev_snapshot_WP0049_20250207
2025-02-07,WP0050,现金优选QDII样例050,封闭精选,QDII,私银,R5,7天,7,2022-09-02,889,21.8632,0.0354,0.0,1.003477,-57.36,0.00083,-0.009228,-0.014802,-0.037081,0.000782,0.005843,-0.147605,0.129323,-0.148235,0.0408,0.0752,below_lower,ev_snapshot_WP0050_20250207
2025-02-07,WP0051,多元配置现金管理样例051,多元配置,现金管理,对公,R1,14天,14,2023-01-27,742,24.6742,-0.0462,0.0,1.027512,-1.0,0.028605,0.00153,0.005297,0.012437,0.026933,0.002565,-0.001159,0.004933,1.744495,0.0066,0.0294,in_range,ev_snapshot_WP0051_20250207
2025-02-07,WP0052,封闭精选封闭式样例052,全球配置,封闭式,直销,R4,21天,21,2024-04-05,308,5.7279,-0.1513,0.0,0.937843,-15.24,-0.062316,0.007913,-0.033921,-0.067089,-0.058829,-0.010471,-0.096196,0.054686,-1.505249,0.0304,0.0496,below_lower,ev_snapshot_WP0052_20250207
2025-02-07,WP0053,多元配置最短持有期型样例053,持有期增强,最短持有期型,百信,R3,30天,30,2022-08-05,917,12.1958,0.2393,0.0,0.981351,11.19,-0.020786,0.003729,-0.001477,0.006343,-0.019599,0.012119,-0.039515,0.028648,-1.423702,0.0281,0.0439,below_lower,ev_snapshot_WP0053_20250207
2025-02-07,WP0054,多元配置日开型样例054,现金优选,日开型,交行,R1,60天,60,2023-03-17,693,14.1058,-0.0793,0.0,1.036894,1.78,0.040059,0.001728,0.005523,0.016104,0.037704,0.005187,-0.001307,0.006878,2.916357,0.0069,0.0371,above_upper,ev_snapshot_WP0054_20250207
2025-02-07,WP0055,稳健添利纯固收样例055,稳健添利,纯固收,厦门银行,R2,90天,90,2023-06-23,595,31.5979,0.1263,0.0,1.033547,0.09,0.040307,-0.004814,-0.008281,-0.001634,0.037939,-0.005764,-0.008325,0.021899,0.927345,0.0228,0.0392,above_upper,ev_snapshot_WP0055_20250207
2025-02-07,WP0056,稳健添利固收增强样例056,现金优选,固收增强,邮惠万家,R2,120天,120,2022-07-08,945,20.3775,0.0617,0.0,1.05162,-4.77,0.051563,-0.004607,0.014158,0.015918,0.048517,0.011267,-0.014228,0.030992,1.018442,0.0335,0.0505,above_upper,ev_snapshot_WP0056_20250207
2025-02-07,WP0057,现金优选多资产样例057,稳健添利,多资产,个金,R4,180天,180,2022-09-30,861,13.5701,0.0023,0.0,1.075745,25.36,0.084304,0.032419,0.004212,0.025195,0.079253,0.004162,-0.040008,0.06416,1.002249,0.0381,0.0659,above_upper,ev_snapshot_WP0057_20250207
2025-02-07,WP0058,持有期增强混合类样例058,悦享固收,混合类,私银,R3,270天,270,2022-06-03,980,20.1778,0.0377,0.0,0.910473,5.65,-0.09833,-0.088386,-0.106807,-0.145557,-0.092929,-0.086654,-0.147962,0.094783,-1.248433,0.0488,0.0612,below_lower,ev_snapshot_WP0058_20250207
2025-02-07,WP0059,悦享固收QDII样例059,稳健添利,QDII,对公,R3,360天,360,2022-06-24,959,19.4739,0.1753,0.0,0.838418,73.5,-0.168931,0.123644,0.113634,0.031742,-0.160011,0.12276,-0.27019,0.179472,-1.052704,0.0449,0.0711,below_lower,ev_snapshot_WP0059_20250207
2025-02-07,WP0060,全球配置现金管理样例060,全球配置,现金管理,直销,R1,1年封闭,365,2023-08-18,539,30.7184,-0.025,0.0,1.016315,1.51,0.022429,0.00246,0.003891,0.008878,0.021121,0.003407,-0.000611,0.002988,0.81285,0.0055,0.0305,in_range,ev_snapshot_WP0060_20250207
2025-02-07,WP0061,现金优选封闭式样例061,现金优选,封闭式,百信,R2,日开,1,2023-02-17,721,7.6085,0.0353,0.0,1.120765,16.33,0.12831,0.009504,0.007872,0.054556,0.120479,0.023106,-0.020895,0.050915,2.127285,0.0271,0.0529,above_upper,ev_snapshot_WP0061_20250207
2025-02-07,WP0062,全球配置最短持有期型样例062,稳健添利,最短持有期型,交行,R2,7天,7,2022-11-04,826,13.7398,-0.0944,0.0,1.013063,3.41,0.011437,-0.002385,0.023806,0.036617,0.010774,0.005871,-0.027673,0.026923,-0.318053,0.0265,0.0455,below_lower,ev_snapshot_WP0062_20250207
2025-02-07,WP0063,多元配置日开型样例063,现金优选,日开型,厦门银行,R1,14天,14,2023-09-08,518,11.119,-0.0141,0.0,1.026928,1.68,0.024268,-0.002053,0.004454,0.009068,0.022852,-0.000628,-0.003126,0.007627,0.559576,0.0093,0.0347,in_range,ev_snapshot_WP0063_20250207
2025-02-07,WP0064,封闭精选纯固收样例064,稳健添利,纯固收,邮惠万家,R2,21天,21,2022-02-11,1092,13.6868,0.1768,0.0,0.994883,-10.89,-0.007872,-0.005622,-0.024123,-0.029615,-0.00742,-0.009819,-0.029668,0.026527,-1.050719,0.0169,0.0451,below_lower,ev_snapshot_WP0064_20250207
